url_length,num_subdomains,has_https,num_hyphens,num_special_chars,has_suspicious_keyword,num_external_links,num_scripts,label
35,1,1,0,0,0,0,1,1
38,1,1,1,0,0,1,0,1
36,1,1,1,0,0,0,0,1
48,1,1,0,0,0,0,6,1
35,1,1,1,0,0,1,0,1
52,1,1,0,0,0,52,10,1
52,3,1,3,0,0,5,3,1
39,1,1,0,0,0,3,0,1
34,1,1,1,0,0,2,13,1
138,0,1,3,0,0,31,17,1
184,1,1,1,0,0,5,17,1
46,1,1,3,0,0,3,0,1
167,2,1,1,0,0,2,4,1
67,0,1,0,0,0,1,0,1
31,0,1,0,0,0,12,7,1
29,1,1,2,0,0,3,0,1
28,1,1,1,0,0,3,0,1
60,1,1,0,0,0,0,0,1
26,0,1,0,0,0,6,3,1
46,0,1,1,0,0,0,0,1
69,0,1,1,0,1,0,0,1
712,1,1,6,33,1,6,21,1
51,3,0,1,0,0,2,0,1
85,2,1,1,0,0,1,10,1
50,2,1,0,0,1,0,0,1
35,1,1,0,0,0,3,25,1
34,1,1,1,0,0,19,13,1
89,2,1,0,0,0,0,0,1
85,2,1,1,0,0,1,4,1
54,1,1,3,0,0,2,4,1
89,2,1,0,0,0,0,0,1
38,1,1,2,0,0,5,13,1
28,0,1,0,0,1,1,4,1
34,1,1,1,0,0,2,3,1
44,1,1,3,0,0,3,0,1
388,1,1,3,11,1,6,26,1
40,1,1,3,0,0,3,0,1
70,2,0,2,0,0,2,0,1
163,0,1,1,0,0,2,4,1
52,1,1,0,0,0,53,13,1
424,1,1,4,13,1,6,21,1
85,2,1,1,0,0,5,0,1
52,0,1,0,0,0,49,2,1
93,2,1,0,1,0,1,23,1
124,1,1,2,0,1,0,4,1
392,1,1,2,13,1,6,21,1
39,0,1,0,0,0,0,6,1
40,2,1,0,0,0,0,21,1
34,1,1,1,0,0,5,13,1
92,0,1,1,0,0,1,4,1
33,1,1,0,0,0,3,0,1
85,1,1,2,3,0,0,48,1
421,2,0,1,12,1,6,23,1
51,1,1,2,0,0,2,1,1
30,0,1,1,0,0,13,38,1
46,1,1,2,0,0,1,3,1
425,1,1,6,13,1,6,23,1
175,1,0,4,0,0,1,4,1
80,0,1,0,0,0,6,1,1
67,1,0,1,0,0,2,4,1
38,1,1,2,0,0,3,0,1
74,1,1,3,0,0,4,5,1
97,2,1,0,0,0,2,10,1
98,2,0,5,0,0,1,4,1
35,1,1,1,0,0,5,13,1
47,2,1,0,0,0,26,35,1
68,1,1,4,0,0,3,0,1
87,3,1,2,0,0,0,0,1
24,0,1,0,0,0,0,4,1
60,1,1,1,0,0,2,12,1
90,1,1,6,1,0,3,0,1
25,0,1,0,0,0,5,13,1
18,0,1,0,0,0,24,17,1
25,1,0,0,0,0,0,0,1
45,1,0,2,0,0,6,15,1
99,2,1,1,0,0,1,2,1
44,1,0,1,0,0,0,0,1
76,1,1,3,0,0,13,8,1
22,0,1,0,0,0,2,0,1
44,1,1,1,0,0,3,0,1
144,1,1,1,0,0,4,3,1
389,1,1,0,13,1,6,22,1
35,1,1,0,0,0,0,2,1
38,1,1,1,0,0,2,3,1
79,0,1,4,0,0,1,3,1
39,1,1,1,0,0,13,3,1
32,0,1,1,0,0,192,29,1
40,1,1,1,0,0,3,0,1
65,1,0,4,0,0,3,4,1
29,1,1,0,0,0,7,2,1
21,0,0,0,0,0,3,0,1
40,1,1,1,0,0,2,3,1
65,1,1,1,0,0,0,2,1
43,0,1,0,0,0,1,0,1
297,0,1,1,0,0,2,5,1
85,2,1,1,0,0,2,11,1
24,1,1,0,0,0,0,0,1
32,0,1,0,0,0,25,30,1
43,1,1,0,0,0,21,13,1
93,0,1,1,0,0,5,0,1
38,0,1,1,0,0,7,1,1
28,0,1,0,0,0,14,5,1
62,1,1,1,0,0,2,3,1
44,1,1,2,0,0,2,0,1
68,0,1,0,0,0,10,53,1
363,1,1,4,11,1,6,21,1
37,0,1,0,0,0,0,0,1
34,1,1,1,0,0,2,3,1
85,2,1,1,0,0,1,4,1
28,0,1,0,0,0,6,3,1
34,1,1,1,0,0,2,3,1
52,0,1,1,0,1,12,1,1
96,2,1,0,0,0,0,0,1
38,0,1,2,0,0,2,3,1
46,1,1,3,0,0,3,0,1
37,0,1,0,0,0,0,0,1
26,1,1,0,0,0,0,9,1
43,1,1,2,0,1,1,0,1
63,1,1,1,0,0,4,4,1
85,2,1,1,0,0,1,4,1
30,1,0,0,0,0,0,0,1
45,1,1,1,0,0,25,60,1
68,1,1,1,1,0,0,3,1
97,1,1,1,0,0,1,3,1
37,1,0,0,0,0,1,4,1
178,2,1,0,0,0,2,3,1
52,2,1,0,0,0,0,23,1
51,1,1,2,0,0,4,0,1
399,1,1,1,0,0,0,9,1
25,1,1,0,0,0,8,4,1
31,1,1,1,0,0,5,14,1
38,1,1,0,0,0,9,5,1
168,2,1,0,0,0,2,4,1
35,1,1,1,0,0,1,0,1
24,0,1,0,0,0,29,22,1
37,1,1,1,0,0,20,15,1
38,1,1,1,0,0,20,15,1
65,1,1,1,0,0,4,3,1
35,1,1,1,0,0,20,15,1
22,1,1,0,0,0,7,13,1
51,0,1,0,0,0,25,31,1
30,1,1,0,0,0,0,4,1
43,1,1,0,0,0,0,5,1
63,1,1,1,0,0,2,12,1
89,1,1,3,0,0,1,7,1
85,0,0,5,0,0,0,0,1
22,0,1,0,0,0,0,0,1
89,0,1,1,0,0,2,3,1
74,1,0,1,0,0,0,9,1
24,0,1,0,0,0,4,5,1
23,1,1,0,0,0,3,0,1
156,2,1,1,0,0,2,4,1
36,1,1,0,0,0,1,0,1
175,2,0,0,2,0,2,5,1
38,1,1,1,0,0,1,0,1
29,1,1,0,0,0,0,0,1
49,1,1,3,0,1,3,0,1
164,0,1,1,0,0,2,4,1
39,2,1,1,0,0,2,1,1
84,0,1,4,1,0,0,5,1
43,2,1,0,0,0,6,1,1
44,1,1,3,0,0,3,0,1
45,1,1,1,0,0,3,0,1
34,1,1,1,0,0,5,13,1
43,2,1,0,0,0,6,1,1
59,1,1,0,1,0,1,3,1
94,2,1,1,0,0,0,0,1
88,1,0,5,0,0,0,0,1
37,1,1,0,0,0,6,1,1
90,0,1,3,0,0,0,0,1
100,2,1,0,0,0,0,0,1
88,2,1,1,0,0,0,0,1
41,1,1,2,0,0,1,0,1
32,1,1,0,0,0,3,0,1
40,0,1,0,0,0,117,36,1
32,1,1,0,0,0,11,0,1
33,1,1,1,0,0,1,0,1
37,1,1,1,0,1,1,0,1
31,1,1,1,0,0,1,0,1
85,2,1,1,0,0,5,0,1
43,0,0,0,0,0,7,0,1
24,1,1,0,0,0,3,0,1
38,1,1,2,0,0,1,0,1
144,1,1,6,0,0,0,0,1
126,1,1,5,0,0,1,3,1
38,1,1,0,0,0,2,38,1
56,1,0,0,0,0,568,18,1
30,0,1,2,0,0,0,3,1
35,3,1,0,0,1,163,16,1
58,1,1,0,1,0,1,3,1
24,1,1,0,0,0,3,0,1
37,1,1,0,0,0,1,0,1
176,0,1,4,0,0,1,3,1
38,1,1,1,0,0,1,0,1
92,0,1,1,0,0,3,9,1
111,1,1,3,2,0,1,3,1
396,2,0,2,8,1,6,23,1
48,1,1,2,0,0,2,1,1
103,2,1,0,0,0,0,0,1
65,1,1,2,0,0,0,0,1
125,1,1,12,0,0,0,0,1
96,2,1,0,0,0,11,18,1
185,1,1,3,0,0,0,0,1
79,0,1,4,0,0,1,3,1
85,2,1,1,0,0,5,0,1
34,1,1,1,0,0,20,13,1
114,1,1,3,0,0,1,3,1
114,0,1,3,0,0,0,2,1
395,1,1,3,17,1,6,21,1
35,1,1,1,0,0,1,0,1
42,1,0,0,0,0,4,0,1
32,2,1,0,0,0,2,1,1
39,0,1,2,0,0,0,3,1
89,2,1,0,0,0,0,0,1
92,0,1,0,0,1,1,3,1
126,2,1,3,0,0,0,0,1
48,2,1,2,0,0,3,3,1
72,2,1,0,0,0,2,1,1
38,1,1,0,0,0,3,27,1
51,1,1,3,0,0,3,0,1
33,2,0,0,0,0,0,4,1
67,0,1,1,0,0,4,13,1
27,1,1,0,0,0,0,2,1
35,1,1,2,0,0,7,5,1
211,1,1,3,0,1,14,2,1
45,0,1,0,0,0,13,33,1
58,2,1,0,0,0,0,0,1
395,1,1,3,17,1,6,23,1
29,1,1,0,0,0,1,0,1
20,0,1,0,0,0,0,1,1
45,1,1,1,0,0,0,0,1
36,1,1,1,0,0,1,0,1
46,1,1,3,0,0,3,0,1
35,2,1,0,0,0,2,1,1
40,1,1,1,0,0,1,9,1
35,1,1,1,0,0,1,0,1
57,0,0,0,0,0,0,0,1
38,2,1,3,0,0,38,18,1
55,1,1,3,0,0,67,45,1
962,2,1,18,1,0,0,0,1
40,2,1,0,0,0,32,90,1
19,0,1,0,0,0,21,7,1
110,2,1,1,0,0,1,5,1
51,1,1,2,0,0,2,1,1
59,0,1,1,0,0,0,1,1
41,1,1,2,0,0,1,11,1
67,2,1,1,0,0,0,10,1
80,1,0,4,0,0,1,3,1
86,2,0,0,0,0,5,3,1
113,1,1,0,0,0,5,3,1
81,0,1,0,0,0,1,5,1
85,2,0,0,0,0,5,3,1
85,0,1,1,0,0,2,3,1
37,2,0,0,0,0,4,4,1
31,1,1,1,0,0,5,3,1
80,2,0,0,0,0,5,3,1
40,1,1,0,0,0,9,16,1
39,1,1,1,0,0,0,1,1
167,2,1,0,0,0,2,4,1
145,1,1,0,0,0,2,5,1
45,1,1,2,0,0,5,3,1
106,0,1,6,0,0,2,3,1
71,0,1,1,0,0,2,3,1
414,1,1,2,11,1,6,21,1
92,2,0,0,0,0,5,3,1
79,0,1,1,0,0,2,3,1
96,2,1,0,0,0,0,0,1
83,2,1,0,0,0,2,1,1
186,1,1,3,0,0,5,17,1
53,0,1,2,0,0,0,6,1
103,2,0,0,0,0,5,3,1
89,2,0,0,0,0,5,3,1
178,1,1,5,0,0,3,17,1
411,1,1,2,3,0,1,24,1
76,1,1,2,0,0,5,18,1
67,0,1,0,0,0,3,10,1
37,1,1,1,0,0,3,0,1
92,0,1,1,0,0,4,18,1
22,0,1,0,0,0,5,8,1
68,2,1,1,0,0,47,8,1
61,1,1,1,0,0,2,0,1
63,0,1,1,0,0,3,17,1
75,2,0,0,0,0,5,3,1
76,2,1,1,0,0,70,29,1
124,1,1,2,0,1,0,4,1
70,0,1,0,0,0,0,0,1
92,2,1,0,0,0,0,0,1
371,1,1,2,13,1,6,21,1
105,2,0,0,0,0,5,3,1
106,0,1,1,0,0,7,9,1
82,2,0,0,0,0,5,3,1
34,1,1,1,0,0,0,0,1
115,2,1,3,0,1,2,8,1
28,0,1,0,0,0,0,3,1
29,0,0,1,0,0,52,48,1
176,0,1,1,0,0,2,4,1
99,2,0,0,0,0,5,3,1
89,2,1,0,0,0,13,0,1
87,2,0,0,0,0,5,3,1
164,0,1,1,0,0,2,4,1
22,0,1,0,0,0,3,0,1
361,1,1,2,13,1,6,23,1
22,0,1,0,0,0,5,8,1
29,0,1,0,0,0,0,2,1
92,0,1,1,0,0,2,10,1
104,2,0,1,0,0,5,3,1
30,0,1,0,0,0,2,1,1
88,1,1,0,0,0,4,18,1
167,1,1,5,3,0,2,0,1
38,1,1,0,0,0,2,3,1
487,2,0,3,15,1,6,24,1
95,2,0,0,0,0,5,3,1
85,2,0,1,0,1,5,3,1
93,2,1,1,0,0,0,0,1
63,1,1,0,0,0,51,19,1
122,2,0,3,0,0,5,3,1
96,2,0,0,0,0,5,3,1
714,1,1,4,33,1,6,23,1
156,2,1,1,0,0,2,3,1
85,3,1,2,0,0,3,10,1
80,0,1,0,0,0,6,1,1
163,0,1,1,0,0,2,4,1
93,2,0,0,0,0,5,3,1
32,0,1,0,0,0,0,0,1
103,2,0,2,0,0,5,3,1
103,2,1,2,0,1,4,3,1
52,2,1,0,0,0,0,21,1
167,2,1,0,0,0,2,4,1
38,1,1,2,0,1,1,0,1
96,2,0,0,0,0,5,3,1
61,1,1,1,0,0,2,10,1
106,2,0,2,0,0,5,3,1
96,2,1,0,0,0,0,0,1
83,2,0,0,0,0,5,3,1
31,1,1,0,0,0,3,0,1
88,2,0,0,0,0,5,3,1
56,2,1,4,0,0,2,1,1
79,2,0,0,0,0,5,3,1
176,0,1,4,0,0,0,2,1
79,2,0,0,0,0,5,3,1
41,1,1,1,0,1,0,0,1
92,0,1,1,0,0,2,15,1
173,0,1,1,0,0,2,4,1
89,2,0,0,0,0,5,3,1
97,2,0,0,0,0,5,3,1
388,1,1,0,13,1,6,21,1
104,1,1,3,0,0,0,0,1
45,1,1,0,0,0,0,12,1
40,1,1,0,0,0,3,0,1
108,2,1,0,0,0,0,0,1
61,1,1,1,0,0,2,9,1
25,1,0,0,0,0,0,0,1
27,1,1,0,0,0,3,0,1
45,1,1,4,0,0,16,3,1
93,2,0,6,1,0,3,4,1
31,0,1,1,0,0,0,0,1
32,0,0,2,0,1,6,21,1
88,2,1,1,0,0,0,0,1
33,0,1,2,0,0,0,0,1
63,1,1,0,0,0,20,19,1
35,1,1,0,0,0,17,13,1
418,2,1,1,0,0,0,10,1
60,1,1,0,0,0,0,1,1
27,1,1,0,0,0,2,9,1
85,2,1,1,0,0,4,7,1
80,0,1,1,0,0,3,8,1
97,2,1,0,0,0,4,11,1
163,0,1,1,0,0,2,4,1
297,0,1,1,0,0,2,5,1
550,2,1,12,1,0,0,0,1
169,2,1,4,0,0,1,3,1
46,1,1,0,0,0,0,0,1
44,0,0,0,0,0,49,2,1
389,2,0,1,14,1,6,21,1
29,1,1,1,0,0,1,0,1
45,1,1,1,0,1,2,0,1
33,1,1,0,0,0,2,35,1
79,0,1,1,0,0,2,3,1
34,1,1,1,0,0,19,13,1
59,1,1,0,0,0,0,28,1
92,0,1,1,0,0,4,10,1
186,1,1,2,0,0,6,17,1
360,1,1,1,11,1,6,21,1
34,1,0,0,0,0,7,2,1
34,1,1,1,0,0,2,3,1
93,0,1,1,0,0,0,0,1
43,1,1,0,0,0,0,0,1
35,1,1,1,0,0,19,13,1
44,1,1,2,0,0,3,0,1
31,0,1,0,0,1,2,0,1
43,1,1,1,0,0,19,55,1
138,0,1,0,0,0,0,0,1
49,1,1,3,0,0,3,0,1
34,1,0,0,0,0,0,1,1
34,0,1,0,0,0,0,0,1
30,1,1,1,0,0,6,13,1
60,0,1,5,0,0,93,3,1
64,1,1,4,0,0,0,3,1
35,1,1,0,0,0,0,31,1
52,1,1,3,0,0,3,0,1
108,1,1,1,0,0,1,2,1
472,2,1,2,1,0,0,0,1
50,2,1,0,0,1,0,3,1
43,0,1,1,0,0,2,4,1
35,1,1,1,0,0,0,1,1
83,1,0,4,0,0,1,4,1
45,0,1,0,0,0,2,1,1
377,1,1,1,13,1,6,21,1
72,2,1,0,2,0,1,7,1
181,0,1,4,0,0,1,3,1
85,2,1,1,0,0,1,4,1
65,1,1,1,0,0,2,0,1
68,1,1,2,0,0,20,56,1
46,1,1,2,0,0,1,0,1
98,0,1,2,0,0,138,32,1
84,1,1,1,2,0,2,3,1
42,1,1,2,0,0,5,13,1
360,1,1,1,11,1,6,22,1
50,2,1,1,0,0,0,0,1
438,1,1,0,17,1,6,21,1
34,1,1,1,0,0,2,3,1
32,1,1,0,0,0,2,1,1
88,2,1,1,0,0,0,0,1
62,1,0,0,0,0,49,2,1
90,0,0,6,0,0,0,0,1
86,2,1,0,0,0,0,1,1
123,2,1,8,0,0,3,10,1
43,1,1,1,0,1,19,13,1
388,1,1,0,13,1,6,21,1
70,1,1,0,0,0,8,23,1
51,1,1,0,0,0,9,5,1
85,2,1,1,0,0,2,3,1
45,1,1,3,0,1,3,0,1
79,2,0,5,0,0,1,4,1
386,2,0,2,14,1,6,21,1
38,0,1,2,0,0,0,0,1
156,2,1,1,0,0,2,4,1
35,1,1,0,0,0,0,2,1
67,0,1,0,0,0,1,4,1
27,1,1,1,0,0,5,14,1
384,1,1,0,11,1,6,21,1
72,1,0,4,0,0,1,4,1
156,2,1,1,0,0,1,3,1
39,1,1,1,0,0,3,0,1
45,0,1,0,0,0,13,13,1
35,1,1,1,0,0,5,13,1
93,0,1,1,0,0,3,6,1
41,1,1,1,0,0,19,13,1
61,1,0,0,0,0,49,2,1
36,1,1,1,0,0,1,0,1
40,1,1,0,0,0,2,6,1
67,0,1,0,0,0,4,10,1
31,1,1,0,0,0,0,14,1
63,1,1,1,0,0,2,12,1
31,1,1,0,0,0,0,27,1
34,1,1,1,0,0,20,15,1
52,1,1,0,0,0,0,3,1
24,1,0,0,0,0,0,0,1
67,0,1,0,0,0,1,6,1
67,0,1,0,0,0,0,4,1
38,1,1,1,0,0,22,15,1
65,1,1,1,0,0,0,2,1
35,1,1,0,0,0,8,2,1
22,0,1,0,0,0,0,1,1
43,1,1,1,0,0,2,3,1
76,0,1,0,0,0,0,0,1
92,0,1,1,0,0,2,3,1
127,2,1,5,0,0,0,0,1
27,1,1,0,0,0,1,0,1
89,1,1,0,0,0,22,40,1
40,0,1,0,1,0,0,0,1
56,2,1,4,0,0,2,1,1
19,0,1,0,0,0,0,0,1
35,1,1,0,0,0,12,0,1
38,1,1,1,0,0,1,0,1
69,1,0,4,0,0,1,3,1
55,1,1,1,0,0,0,0,1
113,2,1,0,0,0,0,0,1
37,1,1,3,0,0,0,6,1
56,2,1,0,0,0,2,1,1
45,1,1,0,0,0,0,8,1
33,1,1,0,0,0,11,5,1
40,2,1,2,0,0,2,1,1
91,2,0,4,0,0,1,3,1
109,0,1,0,2,0,5,11,1
32,1,1,1,0,0,85,21,1
32,1,1,0,0,0,20,7,1
41,2,1,0,0,0,2,3,1
94,0,1,0,0,0,6,12,1
31,1,1,1,0,0,1,0,1
37,2,1,2,0,0,0,0,1
61,2,1,0,0,0,0,0,1
38,1,0,0,0,1,47,8,1
37,1,1,1,0,0,1,0,1
94,0,1,1,2,0,0,0,1
33,1,1,0,0,0,3,0,1
117,0,1,0,0,1,6,1,1
91,1,1,6,0,0,1,3,1
178,1,1,2,0,0,2,0,1
30,1,0,0,0,0,0,0,1
38,1,1,1,0,0,1,0,1
28,1,1,0,0,0,0,0,1
30,0,1,0,0,0,0,9,1
49,2,1,0,0,0,2,1,1
94,0,1,0,0,0,1,2,1
40,1,1,2,0,0,3,0,1
40,1,1,0,0,0,3,0,1
107,0,1,4,0,0,1,3,1
39,1,1,3,0,0,3,0,1
31,1,1,0,0,0,3,0,1
36,1,1,1,0,0,1,0,1
27,1,1,0,0,0,3,0,1
46,1,1,2,0,0,5,13,1
197,2,1,1,1,1,30,9,1
53,1,1,1,0,0,0,0,1
108,2,1,0,0,0,0,0,1
32,1,1,0,0,0,1,0,1
36,0,1,0,0,0,1,3,1
37,1,1,0,0,0,0,7,1
105,2,0,0,0,0,5,3,1
29,1,0,0,0,0,7,28,1
97,2,1,0,0,0,2,7,1
26,0,1,0,0,0,1,4,1
59,1,0,1,0,0,3,0,1
33,1,1,0,0,0,0,0,1
85,1,1,2,0,1,8,2,1
25,1,1,0,0,0,22,10,1
52,1,1,0,0,0,52,11,1
31,1,1,0,0,0,1,0,1
31,0,1,0,0,0,1,9,1
95,0,0,6,0,0,0,0,1
96,2,1,0,0,0,1,11,1
42,1,1,2,0,0,0,0,1
64,2,1,0,1,1,0,14,1
52,2,1,0,0,0,2,1,1
107,2,1,0,0,0,0,0,1
48,1,1,2,0,0,1,0,1
114,2,1,3,0,0,3,2,1
72,0,1,1,0,0,0,0,1
30,1,0,0,0,0,0,0,1
28,1,1,0,0,0,1,7,1
74,0,1,1,0,0,0,0,1
85,2,1,1,0,0,2,3,1
41,1,1,2,0,0,2,1,1
89,2,1,0,0,0,0,0,1
21,0,1,0,0,0,0,0,1
41,1,1,3,0,0,3,0,1
42,2,1,0,0,0,6,1,1
43,1,1,2,0,0,2,0,1
45,1,1,4,0,0,3,0,1
48,2,1,1,0,0,2,3,1
37,0,1,2,0,0,0,1,1
45,1,1,2,0,0,2,1,1
32,1,1,0,0,0,5,31,1
75,0,1,0,0,0,3,12,1
58,1,1,0,0,0,8,4,1
89,2,0,1,0,0,5,3,1
163,0,1,1,0,0,2,4,1
74,1,1,3,0,0,85,61,1
96,2,1,0,0,0,3,7,1
30,0,1,0,0,0,71,25,1
88,2,0,0,0,0,5,3,1
42,1,1,0,0,0,0,0,1
89,2,0,0,0,0,5,3,1
91,2,0,0,0,0,5,3,1
89,2,0,0,0,0,5,3,1
286,1,1,1,13,0,2,9,1
53,2,1,2,0,0,0,2,1
76,2,0,4,0,0,1,2,1
163,0,1,1,0,0,2,4,1
93,2,0,2,0,0,5,3,1
89,2,0,0,0,0,5,3,1
39,1,1,2,0,0,2,1,1
41,1,1,0,0,0,3,3,1
89,2,0,0,0,0,5,3,1
112,2,0,5,0,1,5,3,1
49,0,1,2,0,0,38,4,1
115,2,0,3,0,0,5,3,1
51,2,1,0,0,0,0,22,1
86,2,0,0,0,0,5,3,1
89,2,0,0,0,0,5,3,1
414,1,1,8,13,1,6,21,1
89,2,0,1,0,0,5,3,1
96,2,1,0,0,0,0,0,1
80,2,0,0,0,0,5,3,1
429,1,1,2,17,1,6,22,1
38,0,1,0,0,0,14,5,1
103,2,1,1,0,0,4,10,1
95,2,0,0,0,0,5,3,1
89,2,0,0,0,0,5,3,1
37,1,1,0,0,0,1,7,1
88,1,1,0,0,0,1,6,1
89,2,0,0,0,0,5,3,1
111,0,1,1,0,0,2,4,1
93,0,1,1,0,0,2,11,1
96,2,1,0,0,0,0,0,1
94,0,1,1,0,0,1,10,1
79,0,1,1,0,0,2,10,1
196,1,1,0,0,0,0,0,1
33,1,1,0,0,0,1,0,1
48,1,1,1,0,0,0,10,1
60,5,0,0,0,0,4,10,1
48,0,1,1,0,0,57,9,1
178,1,1,1,0,0,5,17,1
111,2,1,0,0,0,1,10,1
80,0,1,0,0,0,4,18,1
20,0,1,0,0,0,20,16,1
180,0,1,1,0,0,2,4,1
89,2,0,0,0,0,5,3,1
126,2,1,5,0,0,0,0,1
416,1,1,6,13,1,6,21,1
71,0,1,1,0,0,0,0,1
247,1,1,9,5,0,5,7,1
41,1,1,0,0,0,5,11,1
92,0,1,1,0,0,4,11,1
71,0,1,1,0,0,0,0,1
80,0,1,0,0,0,0,3,1
81,0,1,0,0,0,4,4,1
48,0,1,1,0,0,0,0,1
372,1,1,3,11,1,6,21,1
32,0,1,0,0,0,14,5,1
80,0,1,0,0,0,5,19,1
85,2,1,1,0,0,0,0,1
683,1,1,3,29,1,6,21,1
614,1,1,3,27,1,6,21,1
90,2,0,6,1,0,3,4,1
167,1,1,3,0,0,2,0,1
85,2,0,0,0,0,5,3,1
178,2,1,0,0,0,2,3,1
86,2,0,0,0,0,5,3,1
49,1,1,0,0,0,0,0,1
29,0,1,0,0,0,2,0,1
81,2,0,0,0,0,5,3,1
94,2,0,0,0,0,5,3,1
99,2,0,3,0,0,5,3,1
87,2,0,0,0,0,5,3,1
39,0,1,0,0,0,165,37,1
92,2,0,0,0,0,5,3,1
92,0,1,1,0,0,3,10,1
66,1,1,0,1,0,1,3,1
25,0,1,0,0,0,46,82,1
36,1,1,0,0,0,4,11,1
41,0,1,0,0,0,3,8,1
89,2,0,0,0,0,5,3,1
52,1,1,0,0,0,52,10,1
142,1,1,2,0,0,0,1,1
29,1,0,0,0,0,5,0,1
24,0,0,1,0,0,0,0,1
37,1,1,1,0,0,1,0,1
30,1,1,0,0,0,3,3,1
93,0,1,1,0,0,0,0,1
59,0,1,1,0,0,5,0,1
96,1,0,5,0,0,1,3,1
48,2,1,0,0,0,1,1,1
73,1,1,1,0,0,8,2,1
30,1,0,0,0,0,0,0,1
93,0,1,1,0,0,0,0,1
63,1,1,1,0,0,4,4,1
23,1,1,0,0,0,0,0,1
29,1,1,0,0,0,1,0,1
85,2,1,1,0,0,1,2,1
68,2,1,1,2,0,2,1,1
34,1,1,1,0,0,2,3,1
85,2,1,1,0,0,1,2,1
186,1,1,2,0,0,6,17,1
92,0,1,1,0,0,0,0,1
85,2,1,1,0,0,1,5,1
29,1,1,0,0,0,1,28,1
51,0,1,0,0,0,25,35,1
59,2,1,0,0,1,0,2,1
57,1,0,0,0,0,49,2,1
389,1,1,5,11,1,6,21,1
27,0,1,0,0,0,191,39,1
172,0,1,1,0,0,2,3,1
67,1,1,1,0,0,3,5,1
51,2,1,0,0,0,1,23,1
34,1,1,1,0,0,19,13,1
52,1,1,4,0,0,3,0,1
34,1,1,1,0,0,17,13,1
167,2,1,1,0,0,2,4,1
106,0,1,1,0,0,2,3,1
125,1,1,2,0,0,426,38,1
64,1,1,0,0,0,0,1,1
132,1,0,4,0,0,1,3,1
74,0,1,1,0,0,0,0,1
393,2,0,2,14,1,6,21,1
39,1,1,2,0,0,19,13,1
35,1,1,0,0,1,0,0,1
32,0,1,0,0,0,1,1,1
89,2,1,0,0,0,0,0,1
34,1,1,1,0,0,2,3,1
31,0,1,0,0,0,0,0,1
43,0,1,0,0,0,10,12,1
37,1,1,1,0,0,1,0,1
40,1,0,1,0,0,1,4,1
39,0,1,2,0,0,1,1,1
55,1,1,1,0,1,1,36,1
429,2,1,0,0,0,0,9,1
37,0,1,2,0,0,17,13,1
56,2,1,4,0,0,2,1,1
43,0,0,1,0,0,1,3,1
52,0,1,0,0,0,49,2,1
479,2,0,3,15,1,6,21,1
357,1,1,0,0,0,0,11,1
31,1,1,0,0,0,0,31,1
97,2,1,0,0,0,1,2,1
57,1,0,0,0,0,49,2,1
40,1,1,2,0,1,2,3,1
35,1,1,1,0,0,5,13,1
40,1,1,2,0,0,2,4,1
92,0,1,1,0,0,1,4,1
55,2,1,1,0,0,0,0,1
35,0,0,1,0,0,6,4,1
76,1,1,1,0,1,22,10,1
62,1,0,0,0,0,49,2,1
96,2,1,0,0,0,1,4,1
165,2,1,1,0,0,2,4,1
91,0,1,1,0,0,4,1,1
21,0,1,0,0,0,1,3,1
20,0,1,0,0,0,0,0,1
39,1,1,0,0,0,3,0,1
67,1,1,1,0,0,2,0,1
85,2,1,1,0,0,4,10,1
56,1,1,1,0,0,6,22,1
51,1,1,2,0,0,1,1,1
46,2,1,0,0,0,30,14,1
79,1,1,4,0,0,770,69,1
598,1,1,7,18,1,6,21,1
36,1,1,0,0,0,0,31,1
51,0,1,0,0,0,49,2,1
41,1,1,0,0,0,34,28,1
88,1,1,0,0,0,1,6,1
34,1,1,1,0,0,5,13,1
51,1,1,3,0,0,3,0,1
145,0,1,3,0,0,49,2,1
45,1,1,3,0,1,3,0,1
35,1,1,1,0,0,20,13,1
34,1,1,1,0,0,2,3,1
438,2,1,1,0,0,0,9,1
29,1,1,0,0,0,1,0,1
44,1,1,1,0,0,2,3,1
41,2,1,0,0,0,37,33,1
51,2,1,0,0,0,0,21,1
34,1,1,1,0,0,1,0,1
375,1,1,1,11,1,7,21,1
399,2,0,0,14,1,7,21,1
55,1,1,0,0,0,2,1,1
28,1,1,1,0,0,1,4,1
707,1,1,11,33,1,7,21,1
60,2,1,4,0,0,0,9,1
31,1,1,0,0,0,2,3,1
201,1,1,1,0,0,6,19,1
60,1,1,1,0,0,147,23,1
34,1,1,1,0,0,2,1,1
49,1,1,3,0,0,3,0,1
69,0,1,0,0,0,0,0,1
38,1,1,1,0,0,5,13,1
42,0,1,0,0,0,67,35,1
60,1,1,0,0,0,72,22,1
96,2,1,0,0,0,0,0,1
26,0,1,0,0,0,0,2,1
37,1,1,0,0,0,4,5,1
55,1,1,3,0,1,3,0,1
47,1,1,3,0,0,0,0,1
42,0,1,0,0,0,8,2,1
87,1,1,0,0,0,79,4,1
46,1,1,0,0,0,29,33,1
82,1,1,2,0,1,0,7,1
73,0,1,0,0,0,4,13,1
54,1,1,3,0,0,2,1,1
50,1,1,3,0,0,3,0,1
55,1,1,1,0,0,14,7,1
72,1,0,3,0,0,0,0,1
37,1,1,1,0,0,1,0,1
